year,month,categorie,value,shares
2010,12,4,527645.0,0.084733609716491
2010,12,5,1.576385e6,0.2531489758321043
2010,12,6,1.838089e6,0.29517557439220543
2010,12,7,1.560283e6,0.2505631831425973
2010,12,8,542182.0,0.08706808172787864
2011,1,0,84078.0,0.013501942475988838
2011,1,1,294318.0,0.0472640251391337
2011,1,2,873164.0,0.1402199160315935
2011,1,3,1.147646e6,0.18429851179617363
2011,1,4,789331.0,0.12675731768732304
2011,1,5,857587.0,0.13771843219576868
2011,1,6,1.068919e6,0.17165587727457257
2011,1,7,902238.0,0.14488886005436877
2011,1,8,209823.0,0.03369511734507726
2011,2,0,0.0,0.0
2011,2,1,8372.0,0.0013444451867192196
2011,2,2,16862.0,0.002707839791980349
2011,2,3,301949.0,0.04848947440094143
2011,2,4,1.455834e6,0.23378989655544535
2011,2,5,3.365901e6,0.5405242950816302
2011,2,6,1.005012e6,0.1613931612512012
2011,2,7,73174.0,0.0117508877320822
2011,2,8,0.0,0.0
2011,3,0,0.0,0.0
2011,3,1,0.0,0.0
2011,3,2,16562.0,0.002659663304161935
2011,3,3,553428.0,0.08887405766789827
2011,3,4,1.952315e6,0.3135189327173595
2011,3,5,2.627844e6,0.42200098151564513
2011,3,6,901213.0,0.1447242570543225
2011,3,7,152246.0,0.02444892521467443
2011,3,8,23496.0,0.003773182525938221
2011,4,0,0.0,0.0
2011,4,1,7882.0,0.0012657569232824761
2011,4,2,400228.0,0.06427193122196129
2011,4,3,1.682154e6,0.27013423896565725
2011,4,4,2.884237e6,0.4631746956530676
2011,4,5,1.005603e6,0.16148806893220347
2011,4,6,223064.0,0.03582146692908935
2011,4,7,23936.0,0.0038438413747385624
2011,4,8,0.0,0.0
2011,5,0,634259.0,0.10185456995739914
2011,5,1,1.3482e6,0.2165051362559546
2011,5,2,1.808699e6,0.2904558844689281
2011,5,3,1.379282e6,0.2214965415705278
2011,5,4,676665.0,0.10866447709882475
2011,5,5,342003.0,0.054921677877870674
2011,5,6,32305.0,0.005187804796579598
2011,5,7,5691.0,0.0009139079739153225
2011,5,8,0.0,0.0
2011,6,0,32123.0,0.005158577727303093
2011,6,1,336457.0,0.05403105520640092
2011,6,2,1.615021e6,0.25935346510994517
2011,6,3,2.03178e6,0.32628008139899384
2011,6,4,1.326179e6,0.21296882146179028
2011,6,5,608055.0,0.09764651433475337
2011,6,6,193889.0,0.031136303488748542
2011,6,7,62333.0,0.01000995005061743
2011,6,8,21267.0,0.0034152312214474016
2011,7,0,0.0,0.0
2011,7,1,0.0,0.0
2011,7,2,15488.0,0.002487191477772011
2011,7,3,145819.0,0.023416824257311265
2011,7,4,610999.0,0.09811928626854474
2011,7,5,2.147307e6,0.34483236509298704
2011,7,6,2.096933e6,0.33674289043510436
2011,7,7,960245.0,0.15420410515064467
2011,7,8,250313.0,0.04019733731763594
2011,8,0,0.0,0.0
2011,8,1,0.0,0.0
2011,8,2,0.0,0.0
2011,8,3,31228.0,0.00501485120531149
2011,8,4,77962.0,0.012519784477664095
2011,8,5,1.014238e6,0.16287474883991018
2011,8,6,2.267085e6,0.36406730961936723
2011,8,7,1.951955e6,0.31346112093197737
2011,8,8,884636.0,0.14206218492576966
2011,9,0,0.0,0.0
2011,9,1,80013.0,0.012849151066049322
2011,9,2,358376.0,0.05755098999470701
2011,9,3,1.022103e6,0.16413777576221628
2011,9,4,1.841179e6,0.2956717922167351
2011,9,5,1.923627e6,0.3089119757755772
2011,9,6,937017.0,0.15047396028715757
2011,9,7,64789.0,0.010404354897557515
2011,9,8,0.0,0.0
2011,10,0,0.0,0.0
2011,10,1,57332.0,0.00920684799868446
2011,10,2,494452.0,0.0794032025159689
2011,10,3,2.811147e6,0.4514372973375746
2011,10,4,2.477362e6,0.397835334049343
2011,10,5,386811.0,0.06211731809842906
2011,10,6,0.0,0.0
2011,10,7,0.0,0.0
2011,10,8,0.0,0.0
2011,11,0,0.0,0.0
2011,11,1,115794.0,0.018595160768151615
2011,11,2,1.944151e6,0.31220788989552767
2011,11,3,2.273259e6,0.3650587817386702
2011,11,4,1.642048e6,0.2636936848975061
2011,11,5,251852.0,0.0404444827001444
2011,11,6,0.0,0.0
2011,11,7,0.0,0.0
2011,11,8,0.0,0.0
2011,12,0,85916.0,0.013797103758022991
2011,12,1,396861.0,0.06373123044034594
2011,12,2,1.421163e6,0.2282221398582712
2011,12,3,1.626523e6,0.2612005516529032
2011,12,4,1.516395e6,0.24351528415134868
2011,12,5,880505.0,0.1413987946885101
2011,12,6,204476.0,0.032836451743860386
2011,12,7,84531.0,0.013574688972594645
2011,12,8,10734.0,0.0017237547341428696
2012,1,0,254261.0,0.04083133989732627
2012,1,1,414988.0,0.06664221442262727
2012,1,2,646922.0,0.10388809950821441
2012,1,3,557577.0,0.08954033849442694
2012,1,4,410788.0,0.06596774359316947
2012,1,5,1.418955e6,0.22786756090792767
2012,1,6,1.374418e6,0.22071544011469857
2012,1,7,897132.0,0.14406889623169936
2012,1,8,252063.0,0.04047836682991002
2012,2,0,0.0,0.0
2012,2,1,0.0,0.0
2012,2,2,0.0,0.0
2012,2,3,40217.0,0.006458379368643915
2012,2,4,370805.0,0.05954694188502392
2012,2,5,1.136002e6,0.18242862171564825
2012,2,6,2.410393e6,0.3870808966736383
2012,2,7,2.083778e6,0.3346303514442669
2012,2,8,185909.0,0.029854808912778717
2012,3,0,16380.0,0.00263043623488543
2012,3,1,196197.0,0.031506941268364876
2012,3,2,2.104489e6,0.3379562955749575
2012,3,3,2.4281e6,0.3899244335729739
2012,3,4,1.211124e6,0.19449233544196468
2012,3,5,246517.0,0.03958774415844026
2012,3,6,24297.0,0.0039018137484133878
2012,3,7,0.0,0.0
2012,3,8,0.0,0.0
2012,4,0,0.0,0.0
2012,4,1,29169.0,0.004684199910584439
2012,4,2,247600.0,0.03976166127946474
2012,4,3,853116.0,0.1370004419389816
2012,4,4,1.321685e6,0.21224713767427042
2012,4,5,1.961593e6,0.3150088708972903
2012,4,6,1.231821e6,0.1978160313365571
2012,4,7,479664.0,0.07702842284310653
2012,4,8,102456.0,0.01645323411974491
2012,5,0,349220.0,0.056080643586489
2012,5,1,804624.0,0.12921319444801307
2012,5,2,1.455878e6,0.23379696244032538
2012,5,3,1.382824e6,0.22206534530337055
2012,5,4,1.093039e6,0.1755292668951731
2012,5,5,772056.0,0.123983154930446
2012,5,6,284271.0,0.045650594562095
2012,5,7,76875.0,0.012345225003468708
2012,5,8,8317.0,0.001335612830619177
2012,6,0,0.0,0.0
2012,6,1,39416.0,0.006329748146168749
2012,6,2,283005.0,0.045447289783501287
2012,6,3,937702.0,0.15058396326767629
2012,6,4,1.467133e6,0.23560438367497957
2012,6,5,2.116211e6,0.33983871154231565
2012,6,6,1.001523e6,0.16083286869787303
2012,6,7,323476.0,0.051946458578498125
2012,6,8,58638.0,0.009416576308987292
2012,7,0,0.0,0.0
2012,7,1,0.0,0.0
2012,7,2,0.0,0.0
2012,7,3,40149.0,0.006447459364738408
2012,7,4,179530.0,0.028830416193466497
2012,7,5,1.035919e6,0.16635646361454698
2012,7,6,1.672211e6,0.26853750957106226
2012,7,7,2.023196e6,0.32490159149421627
2012,7,8,1.276099e6,0.2049265597619696
2012,8,0,0.0,0.0
2012,8,1,23056.0,0.0037025236771378797
2012,8,2,104057.0,0.016710335976402514
2012,8,3,475934.0,0.0764294285112309
2012,8,4,1.282324e6,0.2059262218842017
2012,8,5,2.459033e6,0.3948919112319306
2012,8,6,1.435228e6,0.23048081419549118
2012,8,7,396230.0,0.06362989922763455
2012,8,8,51242.0,0.008228865295970647
2012,9,0,7480.0,0.0012012004296058007
2012,9,1,38808.0,0.006232110464190095
2012,9,2,304049.0,0.04882670981567033
2012,9,3,1.036082e6,0.16638263950626167
2012,9,4,1.604849e6,0.25771996099631544
2012,9,5,2.11001e6,0.338842903539109
2012,9,6,920765.0,0.14786407935374132
2012,9,7,205061.0,0.032930395895106296
2012,9,8,0.0,0.0
2012,10,0,0.0,0.0
2012,10,1,0.0,0.0
2012,10,2,39966.0,0.006418071707169176
2012,10,3,585537.0,0.09403038715910317
2012,10,4,2.475917e6,0.397603283966351
2012,10,5,2.403877e6,0.38603450335822237
2012,10,6,671142.0,0.10777754795808774
2012,10,7,50665.0,0.008136205851066563
2012,10,8,0.0,0.0
2012,11,0,0.0,0.0
2012,11,1,0.0,0.0
2012,11,2,27926.0,0.0044845886627234745
2012,11,3,679670.0,0.10914704491847253
2012,11,4,2.459703e6,0.3949995053880584
2012,11,5,2.596237e6,0.4169252673473897
2012,11,6,446414.0,0.07168886210989892
2012,11,7,17154.0,0.0027547315734569393
2012,11,8,0.0,0.0
2012,12,0,55088.0,0.008846487869802721
2012,12,1,188888.0,0.030333201436815574
2012,12,2,978867.0,0.15719458033782638
2012,12,3,2.660802e6,0.42729365046737616
2012,12,4,1.817375e6,0.2918491484966366
2012,12,5,440988.0,0.07081751003355653
2012,12,6,46442.0,0.0074580414908760155
2012,12,7,23518.0,0.003776715468378238
2012,12,8,15136.0,0.002430664398731738
2013,1,0,0.0,0.0
2013,1,1,62034.0,0.009961934151091744
2013,1,2,306406.0,0.049205216421630345
2013,1,3,1.416838e6,0.2275275954922224
2013,1,4,1.712847e6,0.2750631754343592
2013,1,5,1.41475e6,0.22719228713700623
2013,1,6,924107.0,0.14840076542803846
2013,1,7,333078.0,0.053488427365272845
2013,1,8,57044.0,0.009160598570378783
2013,2,0,0.0,0.0
2013,2,1,14677.0,0.0023569543723695636
2013,2,2,101708.0,0.016333114076784328
2013,2,3,502119.0,0.08063443295631484
2013,2,4,1.423541e6,0.2286040188183785
2013,2,5,2.118937e6,0.3402764752282923
2013,2,6,1.373476e6,0.22056416594294875
2013,2,7,589676.0,0.09469506210270456
2013,2,8,102970.0,0.016535776502207125
2013,3,0,0.0,0.0
2013,3,1,0.0,0.0
2013,3,2,23768.0,0.00381686254156025
2013,3,3,253845.0,0.0407645351675514
2013,3,4,883714.0,0.1419141225198744
2013,3,5,2.399758e6,0.3853730401804755
2013,3,6,2.051368e6,0.32942568487695084
2013,3,7,447041.0,0.07178955096943941
2013,3,8,167610.0,0.026916203744148163
2013,4,0,23308.0,0.003742991926905348
2013,4,1,96119.0,0.015435586108727268
2013,4,2,373405.0,0.05996447144611684
2013,4,3,1.128736e6,0.18126178718068625
2013,4,4,1.926689e6,0.3094036971279105
2013,4,5,1.695861e6,0.27233542269408056
2013,4,6,703862.0,0.11303199689614948
2013,4,7,247320.0,0.03971669655750089
2013,4,8,31804.0,0.005107350061922845
2013,5,0,118726.0,0.019066005642430252
2013,5,1,686161.0,0.1101894235265703
2013,5,2,1.392686e6,0.22364906704625456
2013,5,3,1.365702e6,0.2193157525552809
2013,5,4,1.191176e6,0.19128892017862556
2013,5,5,856793.0,0.13759092509134263
2013,5,6,362613.0,0.05823140259099575
2013,5,7,183111.0,0.02940548286972564
2013,5,8,70136.0,0.01126302049877439
2013,6,0,0.0,0.0
2013,6,1,21360.0,0.00343016593267111
2013,6,2,204859.0,0.03289795705997523
2013,6,3,720796.0,0.11575139904520625
2013,6,4,1.629413e6,0.26166465181888726
2013,6,5,1.91148e6,0.30696130978380964
2013,6,6,999963.0,0.16058235096121729
2013,6,7,549951.0,0.08831569217408285
2013,6,8,189282.0,0.030396473224150424
2013,7,0,0.0,0.0
2013,7,1,0.0,0.0
2013,7,2,46216.0,0.007421748536719477
2013,7,3,206515.0,0.03316389127273288
2013,7,4,1.026171e6,0.16479104893703397
2013,7,5,2.219353e6,0.356402109230872
2013,7,6,1.712494e6,0.2750064877670262
2013,7,7,828993.0,0.13312657055350288
2013,7,8,187362.0,0.03008814370211257
2013,8,0,0.0,0.0
2013,8,1,0.0,0.0
2013,8,2,40149.0,0.006447459364738408
2013,8,3,236414.0,0.03796532063700879
2013,8,4,1.171647e6,0.1881527914099395
2013,8,5,2.497688e6,0.4010994516873333
2013,8,6,1.465773e6,0.23538598359686944
2013,8,7,730173.0,0.11725723546611716
2013,8,8,85260.0,0.013691757837993392
2013,9,0,24024.0,0.0038579731444986303
2013,9,1,156440.0,0.025122432514375865
2013,9,2,1.031451e6,0.16563895512263807
2013,9,3,1.844046e6,0.29613219885198644
2013,9,4,1.737973e6,0.2790981168774442
2013,9,5,1.149061e6,0.18452574423038381
2013,9,6,247341.0,0.03972006891164818
2013,9,7,36132.0,0.005802376192849838
2013,9,8,636.0,0.00010213415417503867
2013,10,0,0.0,0.0
2013,10,1,16652.0,0.002674116250507459
2013,10,2,180922.0,0.029053955096943942
2013,10,3,1.15987e6,0.1862615430864813
2013,10,4,2.465028e6,0.39585463804683524
2013,10,5,1.891272e6,0.3037161415643612
2013,10,6,365157.0,0.058639939207695904
2013,10,7,148203.0,0.02379966674717493
2013,10,8,0.0,0.0
2013,11,0,0.0,0.0
2013,11,1,0.0,0.0
2013,11,2,79007.0,0.012687599243564905
2013,11,3,541595.0,0.08697381640004728
2013,11,4,1.393426e6,0.22376790238287333
2013,11,5,2.297366e6,0.36893008371146524
2013,11,6,1.023164e6,0.16430815994080072
2013,11,7,830882.0,0.13342992183846616
2013,11,8,61664.0,0.009902516482782366
2013,12,0,0.0,0.0
2013,12,1,54565.0,0.008762500192705951
2013,12,2,250533.0,0.040232666742036106
2013,12,3,1.124865e6,0.18064014989953597
2013,12,4,2.346841e6,0.3768751894941854
2013,12,5,1.811862e6,0.2909638252388269
2013,12,6,439178.0,0.07052684522371876
2013,12,7,91919.0,0.014761115279269465
2013,12,8,107341.0,0.017237707929721423
2014,1,0,13229.0,0.00212442252449935
2014,1,1,206658.0,0.033186855398592986
2014,1,2,724433.0,0.11633545866585816
2014,1,3,1.62606e6,0.2611261992733701
2014,1,4,1.589783e6,0.2553005377780747
2014,1,5,1.098225e6,0.17636207778126076
2014,1,6,507359.0,0.08147591561020982
2014,1,7,236030.0,0.037903654732601225
2014,1,8,225327.0,0.03618487823553292
2014,2,0,0.0,0.0
2014,2,1,0.0,0.0
2014,2,2,84215.0,0.01352394307209258
2014,2,3,825767.0,0.1326085127211622
2014,2,4,2.436604e6,0.3912900764143332
2014,2,5,2.596892e6,0.4170304526791266
2014,2,6,275618.0,0.0442610240651192
2014,2,7,8008.0,0.0012859910481662102
2014,2,8,0.0,0.0
2014,3,0,0.0,0.0
2014,3,1,25703.0,0.004127600887989024
2014,3,2,718222.0,0.11533804477972424
2014,3,3,3.031115e6,0.48676158291237787
2014,3,4,2.212266e6,0.3552640200003083
2014,3,5,239798.0,0.03850875141960051
2014,3,6,0.0,0.0
2014,3,7,0.0,0.0
2014,3,8,0.0,0.0
2014,4,0,0.0,0.0
2014,4,1,24472.0,0.003929916699640796
2014,4,2,105537.0,0.016948006649640024
2014,4,3,429221.0,0.06892786759302559
2014,4,4,945414.0,0.151822420181195
2014,4,5,2.176274e6,0.34948412616844043
2014,4,6,1.980572e6,0.3180566761049759
2014,4,7,533406.0,0.08565875887089729
2014,4,8,32208.0,0.005172227732184977
2014,5,0,17769.0,0.002853493373484689
2014,5,1,267808.0,0.043006829498913136
2014,5,2,1.056396e6,0.16964483008473924
2014,5,3,1.70799e6,0.2742831980965791
2014,5,4,1.680398e6,0.2698522459236268
2014,5,5,938821.0,0.15076366156723897
2014,5,6,399662.0,0.06418103824827721
2014,5,7,134218.0,0.021553839473373176
2014,5,8,24042.0,0.0038608637337677353
2014,6,0,887489.0,0.14252034332492278
2014,6,1,1.816848e6,0.29176451846636897
2014,6,2,2.072638e6,0.33284139786327643
2014,6,3,924851.0,0.14852024311782813
2014,6,4,395478.0,0.06350913683150305
2014,6,5,105503.0,0.01694254664768727
2014,6,6,24297.0,0.0039018137484133878
2014,6,7,0.0,0.0
2014,6,8,0.0,0.0
2014,7,0,0.0,0.0
2014,7,1,31864.0,0.005116985359486528
2014,7,2,215554.0,0.034615448850701704
2014,7,3,835338.0,0.13414550327086236
2014,7,4,1.887894e6,0.30317367431152586
2014,7,5,2.140883e6,0.3438007459005021
2014,7,6,863741.0,0.1387066925492171
2014,7,7,206255.0,0.033122138316623584
2014,7,8,45575.0,0.0073188114410807975
2014,8,0,0.0,0.0
2014,8,1,0.0,0.0
2014,8,2,0.0,0.0
2014,8,3,56076.0,0.009005149103018032
2014,8,4,142664.0,0.02291016819375427
2014,8,5,759360.0,0.1219443259659707
2014,8,6,1.629817e6,0.26172952948914935
2014,8,7,2.117618e6,0.34006465927018403
2014,8,8,1.521569e6,0.2443461679779236
2014,9,0,0.0,0.0
2014,9,1,24024.0,0.0038579731444986303
2014,9,2,391913.0,0.06293663956792757
2014,9,3,1.273073e6,0.20444061958817453
2014,9,4,2.106655e6,0.3383041298170064
2014,9,5,1.80545e6,0.28993413310585464
2014,9,6,523571.0,0.08407937301191694
2014,9,7,102418.0,0.01644713176462124
2014,9,8,0.0,0.0
2014,10,0,7735.0,0.001242150444251453
2014,10,1,106720.0,0.017137982599937308
2014,10,2,971639.0,0.15603384815798804
2014,10,3,3.173149e6,0.5095705804817134
2014,10,4,1.760966e6,0.2827905234921402
2014,10,5,206895.0,0.03322491482396954
2014,10,6,0.0,0.0
2014,10,7,0.0,0.0
2014,10,8,0.0,0.0
2014,11,0,0.0,0.0
2014,11,1,64846.0,0.010413508430243015
2014,11,2,579905.0,0.09312595389445881
2014,11,3,2.355578e6,0.3782782494077504
2014,11,4,2.132119e6,0.34239335010303346
2014,11,5,1.050131e6,0.16863874443079802
2014,11,6,44525.0,0.007150193733716347
2014,11,7,0.0,0.0
2014,11,8,0.0,0.0
2014,12,0,8008.0,0.0012859910481662102
2014,12,1,32267.0,0.005181702441455932
2014,12,2,173949.0,0.02793417293175126
2014,12,3,816298.0,0.1310879021773203
2014,12,4,954899.0,0.15334560013772053
2014,12,5,1.463877e6,0.23508150819385704
2014,12,6,1.475278e6,0.23691237531924952
2014,12,7,1.015715e6,0.16311193774826951
2014,12,8,286813.0,0.046058810002209696
2015,1,0,0.0,0.0
2015,1,1,31759.0,0.005100123588750083
2015,1,2,238919.0,0.03836759431029255
2015,1,3,680914.0,0.10934681675462622
2015,1,4,1.264876e6,0.20312427735268274
2015,1,5,1.632176e6,0.26210835727169485
2015,1,6,1.229888e6,0.19750561416671378
2015,1,7,649619.0,0.10432120613370195
2015,1,8,498953.0,0.08012601042153784
2015,2,0,0.0,0.0
2015,2,1,0.0,0.0
2015,2,2,0.0,0.0
2015,2,3,15137.0,0.002430824987024466
2015,2,4,308252.0,0.04950166241000632
2015,2,5,1.642176e6,0.2637142401989753
2015,2,6,2.704819e6,0.4343622653483867
2015,2,7,1.293178e6,0.20766924721347194
2015,2,8,263542.0,0.042321759842135286
2015,3,0,0.0,0.0
2015,3,1,0.0,0.0
2015,3,2,52894.0,0.008494157155557383
2015,3,3,409783.0,0.06580635235897779
2015,3,4,1.465787e6,0.23538823183296761
2015,3,5,2.926324e6,0.469933375129113
2015,3,6,1.125797e6,0.18078981818835851
2015,3,7,246519.0,0.03958806533502572
2015,3,8,0.0,0.0
2015,4,0,8008.0,0.0012859910481662102
2015,4,1,143424.0,0.02303221529622759
2015,4,2,546019.0,0.08768425900707616
2015,4,3,1.086073e6,0.17441060884802953
2015,4,4,1.876224e6,0.30129960893538954
2015,4,5,1.606705e6,0.2580180128676187
2015,4,6,664374.0,0.10669068639290431
2015,4,7,262484.0,0.04215185742842901
2015,4,8,33793.0,0.005426760176158934
2015,5,0,139462.0,0.02239596448043906
2015,5,1,739719.0,0.11879021130849911
2015,5,2,1.406826e6,0.22591978550542918
2015,5,3,1.552368e6,0.24929212680565477
2015,5,4,1.311854e6,0.21066839416846098
2015,5,5,793640.0,0.1274492926406882
2015,5,6,177320.0,0.02847551606653751
2015,5,7,82419.0,0.013235526498353006
2015,5,8,23496.0,0.003773182525938221
2015,6,0,118723.0,0.01906552387755207
2015,6,1,626303.0,0.10057692950045478
2015,6,2,1.716312e6,0.2756196138686619
2015,6,3,1.909429e6,0.3066319431954244
2015,6,4,1.056424e6,0.16964932655693563
2015,6,5,561630.0,0.09019120284485373
2015,6,6,181152.0,0.029090890404271392
2015,6,7,49563.0,0.007959237552480253
2015,6,8,7568.0,0.001215332199365869
2015,7,0,702100.0,0.11274904032436266
2015,7,1,1.452269e6,0.23321739929186985
2015,7,2,1.869756e6,0.30026092385802455
2015,7,3,1.325588e6,0.212873913780788
2015,7,4,601319.0,0.09656479159493724
2015,7,5,221413.0,0.03555633565779534
2015,7,6,46651.0,0.007491604444056178
2015,7,7,8008.0,0.0012859910481662102
2015,7,8,0.0,0.0
2015,8,0,106343.0,0.017077440813578832
2015,8,1,524183.0,0.0841776530470665
2015,8,2,1.708506e6,0.27436606165562677
2015,8,3,1.948521e6,0.31290966073474924
2015,8,4,1.212679e6,0.1947420502371568
2015,8,5,596472.0,0.09578642014008439
2015,8,6,114208.0,0.018340467735884932
2015,8,7,16192.0,0.002600245635852557
2015,8,8,0.0,0.0
2015,9,0,100702.0,0.01617156225429991
2015,9,1,551374.0,0.08854420931463486
2015,9,2,1.144072e6,0.1837245692379636
2015,9,3,2.273341e6,0.36507194997867387
2015,9,4,1.473467e6,0.23662154992111903
2015,9,5,535448.0,0.08598668016464797
2015,9,6,126491.0,0.02031297373546355
2015,9,7,21497.0,0.0034521665287748525
2015,9,8,712.0,0.00011433886442237033
2015,10,0,0.0,0.0
2015,10,1,0.0,0.0
2015,10,2,32128.0,0.005159380668766734
2015,10,3,346086.0,0.0555773598770793
2015,10,4,2.00068e6,0.3212857854951515
2015,10,5,3.221741e6,0.5173738868019548
2015,10,6,578857.0,0.09295765736367981
2015,10,7,47612.0,0.007645929793367832
2015,10,8,0.0,0.0
2015,11,0,48597.0,0.00780410926170496
2015,11,1,863096.0,0.13860311310040752
2015,11,2,2.925781e6,0.46984617568616166
2015,11,3,2.03187e6,0.32629453434533934
2015,11,4,327904.0,0.05265754353869793
2015,11,5,29856.0,0.004794524067688608
2015,11,6,0.0,0.0
2015,11,7,0.0,0.0
2015,11,8,0.0,0.0
2015,12,0,72726.0,0.011678944176940036
2015,12,1,232880.0,0.03739780161050787
2015,12,2,1.319102e6,0.21183233811415386
2015,12,3,2.305202e6,0.37018845357328223
2015,12,4,1.855343e6,0.2979463647949352
2015,12,5,422944.0,0.06791985487957163
2015,12,6,18907.0,0.003036242850609208
2015,12,7,0.0,0.0
2015,12,8,0.0,0.0
2016,1,0,0.0,0.0
2016,1,1,105408.0,0.016927290759878106
2016,1,2,621766.0,0.09984834041634763
2016,1,3,1.647321e6,0.2645404669650611
2016,1,4,3.100339e6,0.4978781468881843
2016,1,5,710278.0,0.11406233138229263
2016,1,6,41992.0,0.006743423588236201
2016,1,7,0.0,0.0
2016,1,8,0.0,0.0
2016,2,0,0.0,0.0
2016,2,1,8281.0,0.0013298316520809674
2016,2,2,185229.0,0.029745608873723645
2016,2,3,878063.0,0.1410066380776682
2016,2,4,1.626802e6,0.2612453557865743
2016,2,5,1.761321e6,0.28284753233605864
2016,2,6,974911.0,0.15655929305179422
2016,2,7,696803.0,0.11189840413778218
2016,2,8,95694.0,0.015367336084317847
2016,3,0,0.0,0.0
2016,3,1,0.0,0.0
2016,3,2,24296.0,0.0039016531601206595
2016,3,3,365090.0,0.058629179792083125
2016,3,4,1.610656e6,0.25865249721218725
2016,3,5,2.206202e6,0.3542902125932054
2016,3,6,1.18688e6,0.19059903287306587
2016,3,7,662841.0,0.10644450454015221
2016,3,8,171139.0,0.027482919829185444
2016,4,0,0.0,0.0
2016,4,1,0.0,0.0
2016,4,2,47608.0,0.0076452874401969195
2016,4,3,174561.0,0.028032452966900826
2016,4,4,838737.0,0.13469134287784498
2016,4,5,1.465699e6,0.23537410006320755
2016,4,6,1.906834e6,0.3062152165757951
2016,4,7,1.416159e6,0.22741855604146005
2016,4,8,377506.0,0.06062304403459457
2016,5,0,7912.0,0.0012705745720643176
2016,5,1,63234.0,0.010154640102365402
2016,5,2,278144.0,0.044666670092550244
2016,5,3,937836.0,0.15060548209890184
2016,5,4,1.368079e6,0.2196974709270955
2016,5,5,1.705877e6,0.2739438750340447
2016,5,6,1.087968e6,0.17471492366274916
2016,5,7,469613.0,0.07541434991289692
2016,5,8,308441.0,0.04953201359733192
2016,6,0,23496.0,0.003773182525938221
2016,6,1,32482.0,0.005216228924392463
2016,6,2,414116.0,0.06650218143136842
2016,6,3,1.198737e6,0.19250312825994234
2016,6,4,1.589908e6,0.2553206113146657
2016,6,5,2.019271e6,0.32427128244525866
2016,6,6,705442.0,0.11328572639865979
2016,6,7,210283.0,0.03376898795973216
2016,6,8,33369.0,0.005358670740042241
2016,7,0,0.0,0.0
2016,7,1,9559.0,0.001535063490187413
2016,7,2,120285.0,0.01931636279079328
2016,7,3,525678.0,0.08441773254469494
2016,7,4,1.173471e6,0.18844570445587547
2016,7,5,2.053933e6,0.32983759384779826
2016,7,6,1.50312e6,0.24138347456538384
2016,7,7,659307.0,0.1058769855136513
2016,7,8,181751.0,0.02918708279161549
2016,8,0,0.0,0.0
2016,8,1,7920.0,0.0012718592784061419
2016,8,2,120594.0,0.01936598457324625
2016,8,3,677687.0,0.10882859833399282
2016,8,4,1.797443e6,0.2886483026459812
2016,8,5,2.19643e6,0.35272094379666696
2016,8,6,952444.0,0.15295135587907316
2016,8,7,426941.0,0.06856172628560564
2016,8,8,47645.0,0.007651229207027857
2016,9,0,176785.0,0.028389601329928005
2016,9,1,641844.0,0.10307263215774139
2016,9,2,1.33767e6,0.21481414153352826
2016,9,3,1.677706e6,0.26941994223960286
2016,9,4,1.368981e6,0.21984232156713618
2016,9,5,846291.0,0.13590442684111265
2016,9,6,139005.0,0.022322575630662343
2016,9,7,30814.0,0.004948367652122078
2016,9,8,8008.0,0.0012859910481662102
2016,10,0,0.0,0.0
2016,10,1,0.0,0.0
2016,10,2,23852.0,0.0038303519581494062
2016,10,3,556675.0,0.08939548785438624
2016,10,4,1.980343e6,0.3180199013859412
2016,10,5,2.861114e6,0.459461412560317
2016,10,6,688612.0,0.11058302543204675
2016,10,7,116508.0,0.018709820809159443
2016,10,8,0.0,0.0
2016,11,0,0.0,0.0
2016,11,1,0.0,0.0
2016,11,2,23768.0,0.00381686254156025
2016,11,3,734363.0,0.11793010041264768
2016,11,4,2.139912e6,0.34364481466826313
2016,11,5,2.540312e6,0.4079443670765736
2016,11,6,646098.0,0.1037557747550065
2016,11,7,126453.0,0.020306871380339882
2016,11,8,16198.0,0.002601209165608925
2016,12,0,0.0,0.0
2016,12,1,0.0,0.0
2016,12,2,32669.0,0.005246258935132608
2016,12,3,252541.0,0.04055512803383403
2016,12,4,705046.0,0.11322213343473948
2016,12,5,1.34373e6,0.21578730658746023
2016,12,6,1.068314e6,0.1715587213574721
2016,12,7,1.724593e6,0.27694944552074285
2016,12,8,1.100211e6,0.17668100613061866
2017,1,0,0.0,0.0
2017,1,1,0.0,0.0
2017,1,2,15928.0,0.002557850326572352
2017,1,3,39900.0,0.006407472879849124
2017,1,4,341091.0,0.054775221354902696
2017,1,5,964999.0,0.1549675418942738
2017,1,6,1.643333e6,0.26390004085366164
2017,1,7,1.772669e6,0.2846698882819365
2017,1,8,1.449184e6,0.23272198440880384
2017,2,0,0.0,0.0
2017,2,1,441504.0,0.0709003735926042
2017,2,2,3.586295e6,0.5759169912691356
2017,2,3,1.835712e6,0.2947938560203909
2017,2,4,322772.0,0.05183340442041758
2017,2,5,40821.0,0.006555374697451656
2017,2,6,0.0,0.0
2017,2,7,0.0,0.0
2017,2,8,0.0,0.0
2017,3,0,0.0,0.0
2017,3,1,0.0,0.0
2017,3,2,248593.0,0.03992112545414369
2017,3,3,1.623745e6,0.26075443737570464
2017,3,4,2.458262e6,0.3947680976582373
2017,3,5,1.563073e6,0.2510112244793085
2017,3,6,328519.0,0.052756305338725676
2017,3,7,4912.0,0.0007888096938801728
